epoch,pl_e,pl_n,pl_u,seconds from start,minutes from start
1203969601,2.047326013,2.31809421,3.734914798,1321,22.02
1203969602,2.046718002,2.317561179,3.734593298,1322,22.03
1203969603,2.045616708,2.316963606,3.734291718,1323,22.05
1203969604,2.0451101,2.315741671,3.733743991,1324,22.07
1203969605,2.044466656,2.315263907,3.733630742,1325,22.08
1203969606,2.043372569,2.314588974,3.733194587,1326,22.10
1203969607,2.042638931,2.314106034,3.733095243,1327,22.12
1203969608,2.041614819,2.313434573,3.732669996,1328,22.13
1203969609,2.040696175,2.312841921,3.73240113,1329,22.15
1203969610,2.039777781,2.312248548,3.732137186,1330,22.17
1203969611,2.038859251,2.311653729,3.731883323,1331,22.18
1203969612,2.038892309,2.311058397,3.730427084,1332,22.20
1203969613,2.038089125,2.310464024,3.729839265,1333,22.22
1203969614,2.03714575,2.309869673,3.729410536,1334,22.23
1203969615,2.036872812,2.309316603,3.728902085,1335,22.25
1203969616,2.036142284,2.308737216,3.728378046,1336,22.27
1203969617,2.035411392,2.307474465,3.727612385,1337,22.28
1203969618,2.034642697,2.306250168,3.726867251,1338,22.30
1203969619,2.034577342,2.305650659,3.725747345,1339,22.32
1203969620,2.033657668,2.304453871,3.724937855,1340,22.33
1203969621,2.032689651,2.303139302,3.724091061,1341,22.35
1203969622,2.031810391,2.30169823,3.723098166,1342,22.37
1203969623,2.030977665,2.300964915,3.722442952,1343,22.38
1203969624,2.030104052,2.299698726,3.721625641,1344,22.40
1203969625,2.029234649,2.298565302,3.720876522,1345,22.42
1203969626,2.028371907,2.297476997,3.720174474,1346,22.43
1203969627,2.027708745,2.296973568,3.720286178,1347,22.45
1203969628,2.026855918,2.296043696,3.719822159,1348,22.47
1203969629,2.026020906,2.295232028,3.719402178,1349,22.48
1203969630,2.025153161,2.294308102,3.718915905,1350,22.50
1203969631,2.024277176,2.293188489,3.718277968,1351,22.52
1203969632,2.023416487,2.292611226,3.718050923,1352,22.53
1203969633,2.022549968,2.291821033,3.717704765,1353,22.55
1203969634,2.021729158,2.291058618,3.717445517,1354,22.57
1203969635,2.02088604,2.29029989,3.717139953,1355,22.58
1203969636,2.020040773,2.289546959,3.716842912,1356,22.60
1203969637,2.01979109,2.288832787,3.71654349,1357,22.62
1203969638,2.019068034,2.288192619,3.716515015,1358,22.63
1203969639,2.018326475,2.287479526,3.716309662,1359,22.65
1203969640,2.017575313,2.286770421,3.716101528,1360,22.67
1203969641,2.016817306,2.286064941,3.715898972,1361,22.68
1203969642,2.01605377,2.285362851,3.715702399,1362,22.70
1203969643,2.015160251,2.284573115,3.715518621,1363,22.72
1203969644,2.014095368,2.283786012,3.715282678,1364,22.73
1203969645,2.01311752,2.283011261,3.715010643,1365,22.75
1203969646,2.012165533,2.28225711,3.714766844,1366,22.77
1203969647,2.011218082,2.28137312,3.71439137,1367,22.78
1203969648,2.010275371,2.280293531,3.713886,1368,22.80
1203969649,2.009340727,2.279333309,3.713451803,1369,22.82
1203969650,2.008412127,2.278406002,3.713049003,1370,22.83
1203969651,2.007700948,2.278309497,3.713295548,1371,22.85
1203969652,2.006860109,2.277663268,3.713105675,1372,22.87
1203969653,2.006014222,2.27699445,3.712833733,1373,22.88
1203969654,2.006154402,2.276332884,3.711258942,1374,22.90
1203969655,2.005724508,2.275755053,3.710683239,1375,22.92
1203969656,2.004964468,2.275059588,3.710056475,1376,22.93
1203969657,2.00407081,2.274417854,3.709693603,1377,22.95
1203969658,2.003722108,2.273785441,3.708887566,1378,22.97
1203969659,2.003212096,2.273154772,3.708238956,1379,22.98
1203969660,2.002516206,2.272621164,3.707891235,1380,23.00
1203969661,2.00260986,2.271975137,3.707557142,1381,23.02
1203969662,2.002213515,2.271415889,3.707217858,1382,23.03
1203969663,2.001548592,2.270800634,3.706849977,1383,23.05
1203969664,2.000971906,2.270146141,3.706233024,1384,23.07
1203969665,2.000471627,2.269591593,3.705946636,1385,23.08
1203969666,1.999895246,2.268935317,3.705206644,1386,23.10
1203969667,1.999304957,2.268291477,3.704504008,1387,23.12
1203969668,1.99880756,2.267700479,3.703867169,1388,23.13
1203969669,1.998672181,2.267176291,3.703462805,1389,23.15
1203969670,1.998256979,2.266603401,3.70287912,1390,23.17
1203969671,1.997843106,2.266032808,3.702293733,1391,23.18
1203969672,1.997254297,2.265418,3.701638589,1392,23.20
1203969673,1.997010261,2.264899962,3.701141596,1393,23.22
1203969674,1.996598332,2.264336871,3.700568152,1394,23.23
1203969675,1.996218529,2.263772468,3.700067458,1395,23.25
1203969676,1.99559779,2.263178335,3.699401139,1396,23.27
1203969677,1.995117827,2.262610946,3.698803883,1397,23.28
1203969678,1.994656016,2.26205714,3.698214081,1398,23.30
1203969679,1.994202504,2.261510009,3.697630764,1399,23.32
1203969680,1.993024414,2.260931924,3.697454712,1400,23.33
1203969681,1.992546673,2.260374002,3.696837472,1401,23.35
1203969682,1.991955611,2.25976639,3.696136428,1402,23.37
1203969683,1.990823037,2.259070714,3.695807504,1403,23.38
1203969684,1.989566399,2.258111309,3.695634723,1404,23.40
1203969685,1.988577226,2.257795801,3.695289947,1405,23.42
1203969686,1.98817027,2.257093563,3.694531372,1406,23.43
1203969687,1.987703159,2.256581272,3.693997708,1407,23.45
1203969688,2.037355086,2.25601157,3.693701243,1408,23.47
1203969689,2.036820035,2.255466054,3.693117664,1409,23.48
1203969690,2.035697361,2.2547243,3.693059135,1410,23.50
1203969691,2.03538981,2.253888834,3.692081667,1411,23.52
1203969692,2.034345945,2.253585231,3.692039701,1412,23.53
1203969693,2.033849914,2.253050183,3.691490704,1413,23.55
1203969694,2.032622729,2.252412678,3.691466986,1414,23.57
1203969695,2.032376247,2.251901768,3.690802383,1415,23.58
1203969696,2.031168446,2.251316745,3.690618643,1416,23.60
1203969697,2.030911269,2.250791093,3.68980778,1417,23.62
1203969698,2.029435736,2.250033902,3.689942498,1418,23.63
1203969699,2.028482794,2.249539291,3.689833146,1419,23.65
1203969700,2.027576698,2.249046605,3.689444354,1420,23.67
1203969701,2.027510385,2.248502188,3.688481224,1421,23.68
1203969702,2.026549338,2.247972283,3.688249434,1422,23.70
1203969703,2.025440194,2.247435542,3.688274886,1423,23.72
1203969704,2.024405725,2.246901175,3.687995084,1424,23.73
1203969705,2.023176263,2.246276057,3.687915057,1425,23.75
1203969706,2.02244541,2.245614332,3.687767785,1426,23.77
1203969707,2.021561586,2.245251124,3.687398829,1427,23.78
1203969708,2.020630907,2.244724456,3.687181463,1428,23.80
1203969709,2.019700972,2.244217987,3.686978141,1429,23.82
1203969710,2.018788406,2.243689182,3.686782576,1430,23.83
1203969711,2.017902537,2.243149604,3.686708591,1431,23.85
1203969712,2.017012975,2.242534431,3.68642678,1432,23.87
1203969713,2.016104833,2.242039368,3.686314751,1433,23.88
1203969714,2.015238541,2.241536954,3.686061518,1434,23.90
1203969715,2.014346505,2.241045092,3.685896528,1435,23.92
1203969716,2.013473531,2.240519085,3.685729655,1436,23.93
1203969717,2.012603939,2.239995353,3.685575463,1437,23.95
1203969718,2.011742203,2.239472605,3.685433671,1438,23.97
1203969719,2.010884643,2.238950967,3.685300686,1439,23.98
1203969720,2.010030012,2.238430485,3.685172187,1440,24.00
1203969721,2.009170684,2.238616294,3.6859501,1441,24.02
1203969722,2.008327008,2.238182132,3.68599665,1442,24.03
1203969723,2.011577677,2.242175888,3.692348875,1443,24.05
1203969724,2.010744534,2.241675294,3.692251696,1444,24.07
1203969725,2.009913602,2.241185419,3.692183289,1445,24.08
1203969726,2.009086495,2.240697667,3.692135633,1446,24.10
1203969727,2.008261372,2.240209716,3.692092792,1447,24.12
1203969728,2.00744084,2.239720516,3.692055562,1448,24.13
1203969729,2.008798601,2.239194974,3.689300924,1449,24.15
1203969730,2.008622363,2.238700913,3.688399347,1450,24.17
1203969731,2.007541104,2.238197212,3.688162746,1451,24.18
1203969732,2.006504777,2.237678992,3.68793119,1452,24.20
1203969733,2.006349636,2.237134011,3.687832935,1453,24.22
1203969734,2.005600892,2.236606217,3.687459274,1454,24.23
1203969735,2.004847176,2.236078415,3.687044064,1455,24.25
1203969736,2.003998334,2.235523547,3.686634452,1456,24.27
1203969737,2.003217786,2.23500834,3.686242608,1457,24.28
1203969738,2.002427244,2.234490932,3.685879363,1458,24.30
1203969739,2.001675808,2.233993701,3.685541452,1459,24.32
1203969740,2.001631504,2.233497718,3.685219203,1460,24.33
1203969741,2.000771134,2.232967828,3.684862156,1461,24.35
1203969742,2.0000052,2.232310106,3.684395816,1462,24.37
1203969743,1.999261606,2.231869751,3.68438083,1463,24.38
1203969744,1.998508352,2.231231021,3.684005655,1464,24.40
1203969745,1.997491678,2.230262268,3.68308238,1465,24.42
1203969746,1.996282781,2.229807313,3.682346711,1466,24.43
1203969747,1.995364401,2.229094047,3.61094704,1467,24.45
1203969748,1.994447379,2.228174345,3.610290402,1468,24.47
1203969749,1.993272282,2.227740024,3.60968862,1469,24.48
1203969750,1.992374575,2.227167751,3.609359491,1470,24.50
1203969751,1.992001775,2.226626794,3.609037828,1471,24.52
1203969752,1.991197042,2.226068098,3.608725474,1472,24.53
1203969753,1.990397475,2.22555632,3.608569847,1473,24.55
1203969754,1.989577978,2.22494315,3.608174333,1474,24.57
1203969755,1.988830672,2.224391819,3.607989652,1475,24.58
1203969756,1.988008016,2.223835279,3.607701395,1476,24.60
1203969757,1.990859509,2.223257467,3.60494913,1477,24.62
1203969758,1.99110919,2.222700918,3.603897515,1478,24.63
1203969759,1.991030577,2.222198927,3.673999887,1479,24.65
1203969760,1.990293969,2.221568589,3.602557131,1480,24.67
1203969761,1.989859312,2.221004688,3.601897693,1481,24.68
1203969762,1.989502068,2.220440841,3.671991541,1482,24.70
1203969763,1.989167313,2.21987654,3.671278067,1483,24.72
1203969764,1.988116794,2.219294867,3.600168391,1484,24.73
1203969765,1.986883839,2.218713335,3.599953089,1485,24.75
1203969766,1.986776409,2.218147224,3.599131629,1486,24.77
1203969767,1.985758882,2.217564874,3.59879604,1487,24.78
1203969768,1.984550844,2.216982459,3.598588928,1488,24.80
1203969769,1.98442518,2.216414518,3.597792796,1489,24.82
1203969770,1.980037789,2.211345178,3.661503744,1490,24.83
1203969771,1.979784154,2.210790328,3.660977712,1491,24.85
1203969772,1.979423124,2.210228108,3.660327306,1492,24.87
1203969773,1.979056914,2.21004324,3.660029185,1493,24.88
1203969774,1.978697498,2.209555621,3.659497502,1494,24.90
1203969775,1.979838087,2.209104954,3.658048512,1495,24.92
1203969776,1.979173844,2.208597357,3.657636118,1496,24.93
1203969777,1.978486173,2.208109114,3.657251911,1497,24.95
1203969778,1.977511381,2.207620839,3.657195096,1498,24.97
1203969779,1.977234329,2.207144879,3.656662037,1499,24.98
1203969780,1.981889453,2.207558601,3.656839364,1500,25.00
1203969781,1.982343608,2.207196315,3.656298957,1501,25.02
1203969782,1.986011607,2.211024402,3.661579975,1502,25.03
1203969783,1.986069856,2.210501094,3.660616578,1503,25.05
1203969784,1.986220655,2.210010828,3.659714918,1504,25.07
1203969785,1.986372855,2.210097308,3.659243233,1505,25.08
1203969786,1.986566917,2.209766484,3.65849139,1506,25.10
1203969787,1.986773679,2.209311876,3.65764063,1507,25.12
1203969788,1.986967517,2.208920974,3.656834839,1508,25.13
1203969789,1.985934673,2.208510958,3.656716551,1509,25.15
1203969790,1.979576798,2.203607648,3.650871127,1510,25.17
1203969791,1.978456033,2.20321217,3.650987236,1511,25.18
1203969792,1.977401562,2.202293107,3.65073703,1512,25.20
1203969793,1.976410563,2.201904368,3.650651812,1513,25.22
1203969794,1.975454706,2.2015148,3.650500591,1514,25.23
1203969795,1.97456737,2.201126637,3.6503566,1515,25.25
1203969796,1.975445913,2.201203747,3.649401402,1516,25.27
1203969797,1.974918395,2.200865748,3.6491469,1517,25.28
1203969798,1.973724874,2.200402751,3.64911074,1518,25.30
1203969799,1.972864729,2.1994812,3.648761026,1519,25.32
1203969800,1.971405437,2.198614818,3.648771807,1520,25.33
1203969801,1.9707271,2.198250034,3.648514125,1521,25.35
1203969802,1.97008117,2.197441182,3.648093952,1522,25.37
1203969803,1.96943347,2.197079627,3.647853766,1523,25.38
1203969804,1.967895391,2.196702616,3.648164797,1524,25.40
1203969805,1.966839776,2.196325496,3.648122609,1525,25.42
1203969806,1.965594579,2.195949651,3.648232258,1526,25.43
1203969807,1.964379914,2.19557489,3.6483325,1527,25.45
1203969808,1.963817553,2.195214643,3.648074482,1528,25.47
1203969809,1.963259134,2.19485516,3.64781958,1529,25.48
1203969810,1.962709591,2.194496484,3.64756492,1530,25.50
1203969811,1.962168931,2.194138598,3.647309942,1531,25.52
1203969812,1.961611807,2.193252484,3.646848488,1532,25.53
1203969813,1.961038138,2.192884954,3.646552506,1533,25.55
1203969814,1.959759698,2.192500568,3.646675509,1534,25.57
1203969815,1.95922465,2.192132462,3.646393128,1535,25.58
1203969816,1.958698669,2.191291239,3.645930574,1536,25.60
1203969817,1.958174431,2.190927473,3.645652021,1537,25.62
1203969818,1.957657653,2.190562325,3.645369589,1538,25.63
1203969819,1.957246353,2.19021262,3.645189219,1539,25.65
1203969820,1.956749697,2.189849691,3.644916325,1540,25.67
1203969821,1.9562408,2.189487428,3.64460446,1541,25.68
1203969822,1.959730797,2.193581463,3.650762036,1542,25.70
1203969823,1.958412057,2.193131696,3.650877381,1543,25.72
1203969824,1.95674564,2.192680114,3.579882596,1544,25.73
1203969825,1.955757757,2.192341292,3.580080564,1545,25.75
1203969826,1.954510886,2.191978406,3.580014468,1546,25.77
1203969827,1.953374662,2.191099305,3.579879469,1547,25.78
1203969828,1.952252327,2.190741274,3.579874016,1548,25.80
1203969829,1.951150252,2.190359113,3.579817733,1549,25.82
1203969830,1.950071262,2.189991029,3.579772625,1550,25.83
1203969831,1.949008965,2.189626659,3.579737148,1551,25.85
1203969832,1.947962354,2.189263246,3.57970677,1552,25.87
1203969833,1.946935578,2.188961327,3.579784025,1553,25.88
1203969834,1.945922544,2.188103403,3.579570464,1554,25.90
1203969835,1.940962062,2.183282889,3.644840424,1555,25.92
1203969836,1.939966304,2.182918979,3.644848347,1556,25.93
1203969837,1.944251078,2.186999328,3.578491197,1557,25.95
1203969838,1.943387757,2.186081662,3.578036449,1558,25.97
1203969839,1.942302807,2.185805424,3.578092493,1559,25.98
1203969840,1.941336427,2.185445434,3.577991859,1560,26.00
1203969841,1.943202683,2.184489869,3.575891846,1561,26.02
1203969842,1.943507474,2.183724838,3.574866706,1562,26.03
1203969843,1.942352101,2.183487684,3.574825404,1563,26.05
1203969844,1.941152829,2.182750077,3.574626572,1564,26.07
1203969845,1.940218438,2.182389427,3.57443869,1565,26.08
1203969846,1.939368835,2.181673521,3.574070244,1566,26.10
1203969847,1.938547801,2.180934701,3.573652724,1567,26.12
1203969848,1.937737248,2.180307661,3.573339934,1568,26.13
1203969849,1.936926307,2.179942647,3.573106525,1569,26.15
1203969850,1.936127384,2.179684413,3.573107522,1570,26.17
1203969851,1.935314658,2.179337569,3.572922858,1571,26.18
1203969852,1.934497183,2.178968065,3.572701221,1572,26.20
1203969853,1.933886783,2.178631043,3.572736372,1573,26.22
1203969854,1.929190011,2.173858675,3.638197616,1574,26.23
1203969855,1.92841,2.173077366,3.638017945,1575,26.25
1203969856,1.927630638,2.172242591,3.637734129,1576,26.27
1203969857,1.930663144,2.175795455,3.571785615,1577,26.28
1203969858,1.929622143,2.174967814,3.571529922,1578,26.30
1203969859,1.928678888,2.174209186,3.571617774,1579,26.32
1203969860,1.92774838,2.173095509,3.571198395,1580,26.33
1203969861,1.926896515,2.17211194,3.57081624,1581,26.35
1203969862,1.925713045,2.171093911,3.56997709,1582,26.37
1203969863,1.924808795,2.170210392,3.569673385,1583,26.38
1203969864,1.923658387,2.169965594,3.569424958,1584,26.40
1203969865,1.926693492,2.173494441,3.575336694,1585,26.42
1203969866,1.925894917,2.17287433,3.575279071,1586,26.43
1203969867,1.927052437,2.172282511,3.574077699,1587,26.45
1203969868,1.926763945,2.171695019,3.573467885,1588,26.47
1203969869,1.926483354,2.171096139,3.572897935,1589,26.48
1203969870,1.926203662,2.170514732,3.572367935,1590,26.50
1203969871,1.925926507,2.169968357,3.571957944,1591,26.52
1203969872,1.925634194,2.16936263,3.571377497,1592,26.53
1203969873,1.925063611,2.168721436,3.570444477,1593,26.55
1203969874,1.924065873,2.168186361,3.570423449,1594,26.57
1203969875,1.924084468,2.167652679,3.570215393,1595,26.58
1203969876,1.92387981,2.167122398,3.569751226,1596,26.60
1203969877,1.923671352,2.166577907,3.569237317,1597,26.62
1203969878,1.923474221,2.166068393,3.568849379,1598,26.63
1203969879,1.923235008,2.165533192,3.568415092,1599,26.65
1203969880,1.923032213,2.16500872,3.56798016,1600,26.67
1203969881,1.923005895,2.164656662,3.567680486,1601,26.68
1203969882,1.922813133,2.1641912,3.567205009,1602,26.70
1203969883,1.922645184,2.163729377,3.566771654,1603,26.72
1203969884,1.922420015,2.163240141,3.566311853,1604,26.73
1203969885,1.921481831,2.162768816,3.566160515,1605,26.75
1203969886,1.921276346,2.162296268,3.565635494,1606,26.77
1203969887,1.921134052,2.161857109,3.565313889,1607,26.78
1203969888,1.920900641,2.161387606,3.564819001,1608,26.80
1203969889,1.920623172,2.160878883,3.5641841,1609,26.82
1203969890,1.920366715,2.160396585,3.563633526,1610,26.83
1203969891,1.920173957,2.160020019,3.563323644,1611,26.85
1203969892,1.919929188,2.159547013,3.562874264,1612,26.87
1203969893,1.919665007,2.159062274,3.562309736,1613,26.88
1203969894,1.919390792,2.158590217,3.561800344,1614,26.90
1203969895,1.918752368,2.158125137,3.561881549,1615,26.92
1203969896,1.918559389,2.157664836,3.561388263,1616,26.93
1203969897,1.918288805,2.157229776,3.560944193,1617,26.95
1203969898,1.9180488,2.156767035,3.560477783,1618,26.97
1203969899,1.917865329,2.156306061,3.560081885,1619,26.98
1203969900,1.917638887,2.155844012,3.559647181,1620,27.00
